"Accession"	"Description"	"Peptides.used.for.quantitation"	"Confidence.score"	"rawInt_Neil.left.2"	"rawInt_Neil.left.3"	"rawInt_Neil.right.2"	"rawInt_Neil.right.3"	"rawInt_Neil.mouse2.1"	"rawInt_Neil.mix.1"	"rawInt_Neil.mouse1.1"	"rawInt_Neil.mouse3.1"	"rawInt_Neil.liver.2"	"rawInt_Neil.liver.3"	"normInt_Neil.left.2"	"normInt_Neil.left.3"	"normInt_Neil.right.2"	"normInt_Neil.right.3"	"normInt_Neil.mouse2.1"	"normInt_Neil.mix.1"	"normInt_Neil.mouse1.1"	"normInt_Neil.mouse3.1"	"normInt_Neil.liver.2"	"normInt_Neil.liver.3"	"medianNormInt_Condition1"	"medianNormInt_Condition2"	"medianNormInt_Condition3"	"medianNormInt_Condition4"	"medianNormInt_Condition5"	"specCountSum_Condition1"	"specCountSum_Condition2"	"specCountSum_Condition3"	"specCountSum_Condition4"	"specCountSum_Condition5"	"medianRatio_Condition2_vs_Condition1"	"medianRatio_Condition3_vs_Condition1"	"medianRatio_Condition4_vs_Condition1"	"medianRatio_Condition5_vs_Condition1"	"qvalue_Condition2_vs_Condition1"	"qvalue_Condition3_vs_Condition1"	"qvalue_Condition4_vs_Condition1"	"qvalue_Condition5_vs_Condition1"	"cv_Condition1"	"cv_Condition2"	"cv_Condition3"	"cv_Condition4"	"cv_Condition5"
"tr|E1WDQ7|E1WDQ7_SALTS"	"Putative uncharacterized protein OS=Salmonella typhimurium (strain SL1344) GN=SL1344_3798"	4	284.79	234053.7567	77642.15048	142845.0972	51514.09115	58947.38137	42630.47103	1041582.759	1129474.627	328678.92	291829.7659	234053.7567	210058.307707369	232640.362241514	245456.446868921	70070.7771969141	38912.077401214	366832.198265077	301821.858279423	244030.205453112	227534.400823888	222056.032203685	239048.404555218	54491.427299064	334327.02827225	235782.3031385	5	8	0	7	9	1.07652290362437	0.245394942701133	1.50559759604091	1.06181444745543	0.766281072563173	0.0685102614618183	0.10451122018135	0.599530586834487	7.64101949040578	3.79100641360133	40.4330167341274	13.7497863958713	4.94706140333222
"sp|P08905|LYZ2_MOUSE"	"Lysozyme C-2 OS=Mus musculus GN=Lyz2 PE=1 SV=2"	4	162.19	130027.5602	51707.62772	73405.80615	31075.33364	34074.1727	181050.1526	207294.1974	335323.0564	111468.4085	115269.0992	130027.5602	139893.301605855	119550.153754709	148069.019762579	40503.9835178496	165258.262019086	73006.3794381958	89606.1102987343	82760.5817488581	89873.2359911793	134960.430902928	133809.586758644	102881.122768468	81306.2448684651	86316.9088700187	4	1	2	2	0	0.991472729180072	0.76230582608666	0.60244505981865	0.639571971521812	0.983464655010917	0.592653995732958	0.0702050261713699	0.0334006645695107	5.16902072914311	15.0705820370622	85.7442006234564	14.4365076463038	5.82667534417179
"tr|E1W7H9|E1W7H9_SALTS"	"Glucans biosynthesis protein G OS=Salmonella typhimurium (strain SL1344) GN=mdoG"	4	232.25	138067.6211	97440.01203	98799.19659	28997.95289	9053.875768	26186.87491	318538.5527	494128.8981	96847.9003	85220.69625	138067.6211	263620.776903647	160906.333744776	138170.631063376	10762.3459594583	23902.7549725347	112185.226290902	132042.720295748	71905.4723920581	66445.0385972033	200844.199001824	149538.482404076	17332.5504659965	122113.973293325	69175.2554946307	0	10	0	8	4	0.744549671572632	0.0862984868477039	0.608003486783387	0.344422471938075	0.736477076077621	0.0665588460918518	0.315204412206867	0.0816976746850608	44.2031626053207	10.7507908884738	53.6082230883436	11.4985765261031	5.58163426640571
"sp|O89017|LGMN_MOUSE"	"Legumain OS=Mus musculus GN=Lgmn PE=1 SV=1"	4	204.37	147415.5496	47912.79255	72914.53018	26093.53966	65096.61035	217211.8006	315874.1628	492967.1717	699687.1547	719440.5686	147415.5496	129626.498729962	118750.051953096	124331.564203028	77380.3682894486	198265.752012364	111246.862060497	131732.280014508	519488.137889537	560934.825136692	138521.024164981	121540.808078062	137823.060150906	121489.571037502	540211.481513115	5	4	5	3	10	0.87741776969036	0.994961313502539	0.877047883307634	3.89985191612295	0.671161510386476	0.878971756825795	0.416455492871987	0.00701436906542717	9.08075765170116	3.24724281795797	62.0207347618159	11.9231451942901	5.42514082227441
"tr|E1W9J1|E1W9J1_SALTS"	"SeqA protein OS=Salmonella typhimurium (strain SL1344) GN=seqA"	4	141.01	197458.9925	80952.63706	178123.1744	47046.29622	32648.57693	40399.29336	539045.597	779073.7752	207942.7157	219642.1816	197458.9925	219014.721258303	290094.939401424	224168.114989717	38809.3772223548	36875.5116281123	189845.002333243	208186.610789292	154388.677055252	171251.044361022	208236.856879152	257131.52719557	37842.4444252336	199015.806561267	162819.860708137	6	8	2	4	5	1.23480315180129	0.181727889060461	0.955718452265943	0.781897417913045	0.654567541251401	0.0665588460918518	0.721186948803098	0.127965708051961	7.31964658266998	18.129750603533	3.61353368251328	6.51680685129295	7.32312029804637
"sp|Q9CX84|RGS19_MOUSE"	"Regulator of G-protein signaling 19 OS=Mus musculus GN=Rgs19 PE=2 SV=1"	2	103.06	30572.81761	12801.20601	24831.36524	17585.15016	33057.6008	98766.53403	139020.8348	150626.2106	21010.48251	17602.58471	30572.81761	34633.2456590917	40440.8545873771	83790.4421794315	39295.5840698328	90151.7371018595	48961.3696018658	40250.8225524572	15599.3951896407	13724.4175644304	32603.0316345458	62115.6483834043	64723.6605858461	44606.0960771615	14661.9063770356	1	0	1	2	0	1.90521081228493	1.98520374765596	1.368157923998	0.449709908617823	0.611287471454204	0.331342490085534	0.160628394698207	0.0185403151935735	8.80640868069009	49.3479310700901	55.5604092050857	13.808172936333	9.04254439542606
"sp|Q80SZ7|GBG5_MOUSE"	"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5 OS=Mus musculus GN=Gng5 PE=2 SV=2"	3	128.63	27032.00011	5755.67974	53624.43498	10517.99164	7927.473272	88174.31954	103879.504	163305.1886	15903.75823	7457.936313	27032.00011	15571.8039546242	87333.8198039585	50116.5564317913	9423.39083546644	80483.4162945409	36585.039909446	43638.9400095162	11807.8682634819	5814.81832440168	21301.9020323121	68725.1881178749	44953.4035650037	40111.9899594811	8811.3432939418	0	4	3	2	0	3.22624655834151	2.11029998620853	1.88302386794553	0.413641151882878	0.454963680015008	0.84901597783748	0.156707734655243	0.174618592954614	38.0415908537285	38.292480571356	111.775798690619	12.4348370639566	48.0939864734007
"tr|E1WG53|E1WG53_SALTS"	"Cell division topological specificity factor OS=Salmonella typhimurium (strain SL1344) GN=minE"	4	202.6	143727.2845	56489.80818	84685.15814	27696.44255	35999.7169	47312.90216	408253.3605	572844.1223	141711.5811	132432.3353	143727.2845	152831.334985516	137919.930416552	131969.14140321	42792.878723798	43186.0888806601	143781.640380743	153077.25677403	105214.859081679	103255.101374817	148279.309742758	134944.535909881	42989.4838022291	148429.448577387	104234.980228248	10	6	4	6	12	0.910069895415545	0.289922335603054	1.0010125406902	0.702963754073848	0.700522083428012	0.0665588460918518	0.996234145856399	0.0395582817118461	4.34149298761973	3.11820203491177	0.646766473465237	4.42836206022519	1.32945577479811
"sp|P21956|MFGM_MOUSE"	"Lactadherin OS=Mus musculus GN=Mfge8 PE=1 SV=2"	4	171.76	75333.93965	41312.15292	142359.6556	21688.94275	58988.00228	202099.635	360637.3139	719219.1341	64031.91995	58938.58164	75333.93965	111768.683330823	231849.762410755	103344.360832394	70119.0632898328	184471.7276134	127011.8744682	192192.060250841	47540.994052663	45953.3482388583	93551.3114904116	167597.061621575	127295.395451616	159601.96735952	46747.1711457607	0	0	2	11	0	1.79149879303138	1.36070134585621	1.70603666391014	0.499695518972515	0.670026989224029	0.773015106972167	0.21371638658382	0.0738100764263378	27.5391695926619	54.2175620479149	63.5211855881128	28.8776837331101	2.40150386333168
"sp|P80318|TCPG_MOUSE"	"T-complex protein 1 subunit gamma OS=Mus musculus GN=Cct3 PE=1 SV=1"	4	182.07	47182.74558	24803.15661	71339.72969	19688.09671	49739.07014	107115.8822	242270.9633	431106.9474	169245.5243	136307.7668	47182.74558	67104.1318547652	116185.300599126	93810.6478473375	59124.8537383777	97772.8230150808	85324.7514661836	115201.791054876	125657.648099089	106276.705362221	57143.4387173826	104997.974223232	78448.8383767293	100263.27126053	115967.176730655	0	0	0	3	7	1.83744584820185	1.37284069943214	1.75458938963066	2.02940493840772	0.454963680015008	0.526602596111486	0.146502107616796	0.0642281383692077	24.6512069306709	15.0681656522694	34.8357499232935	21.070783976365	11.8174783774009
"sp|Q8BVW3|TRI14_MOUSE"	"Tripartite motif-containing protein 14 OS=Mus musculus GN=Trim14 PE=1 SV=2"	4	146.27	82597.21732	25496.52951	58743.67383	10696.78927	99143.32705	134529.9375	378535.1403	466181.5266	122629.024	87664.73782	82597.21732	68980.0296381692	95671.1138645126	50968.4986865929	117851.714848471	122795.718984588	133315.261256958	124574.533407336	91046.86701914	68350.6136933681	75788.6234790846	73319.8062755527	120323.716916529	128944.897332147	79698.740356254	0	0	2	4	1	0.967424963138258	1.58762240812746	1.7013753702458	1.05159239866982	0.918684338346779	0.177398246780239	0.0595880775195181	0.849891547740785	12.7048167765835	43.1118464910884	2.90544452951641	4.79323188652677	20.1366728789481
"tr|E1WFS5|E1WFS5_SALTS"	"Putative pathogenicity island lipoprotein OS=Salmonella typhimurium (strain SL1344) GN=ssaJ"	4	215.1	231277.2539	52718.41484	149230.7927	56581.11539	82981.17655	41444.19584	627973.3268	893774.1756	209241.8149	199751.1741	231277.2539	142627.9532167	243040.232754424	269600.011054642	98639.7597049499	37829.2736953873	221164.217563511	238837.222291804	155353.203300744	155742.384854209	186952.60355835	256320.121904533	68234.5167001686	230000.719927657	155547.794077477	3	2	0	6	2	1.37104333946616	0.364982971092306	1.23026219239504	0.832017265964035	0.637545641116096	0.188220895667457	0.449993998856199	0.607024393020966	33.5296328949181	7.32700936756348	63.0172368825543	5.43333146576621	0.176918558826395
"sp|P21279|GNAQ_MOUSE"	"Guanine nucleotide-binding protein G(q) subunit alpha OS=Mus musculus GN=Gnaq PE=1 SV=4"	3	118.02	1070.985943	4861.659363	10244.86854	6576.733732	26262.30269	62073.11686	79442.51845	106191.0814	28093.98387	22521.88662	1070.985943	13153.0609614494	16684.996370056	31337.0896743405	31218.0103288769	56658.8608906328	27978.6444494397	28376.7237923526	20858.5955430075	17559.9084682172	7112.02345222469	24011.0430221982	43938.4356097549	28177.6841208962	19209.2520056123	0	0	4	0	0	3.37611977568598	6.17804987636966	3.96197851570385	2.7009545363076	0.626359111425347	0.193832901672876	0.246455515788401	0.321604013857731	120.124986000682	43.149289784951	40.9422814028848	0.998962872946884	12.142711225378
"sp|Q3U9G9|LBR_MOUSE"	"Lamin-B receptor OS=Mus musculus GN=Lbr PE=1 SV=2"	4	211.17	181814.1544	63316.6737	65198.65712	22238.40038	38260.32259	208819.4609	126302.3819	228028.7851	178355.6759	189181.7078	181814.1544	171301.197157177	106183.82784829	105962.439003901	45480.0616647977	190605.424455724	44482.092275581	60934.5885377567	132421.550592918	147501.562763351	176557.675778588	106073.133426096	118042.743060261	52708.3404066689	139961.556678134	6	3	5	0	0	0.600784604568063	0.668578936258154	0.298533270639378	0.792724281518368	0.395889844909497	0.499144088122412	0.0320864913440772	0.121987601320391	4.21039941987384	0.147582661217306	86.9338728423438	22.0717851950406	7.61864837686159
"tr|E1WCD7|E1WCD7_SALTS"	"UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase OS=Salmonella typhimurium (strain SL1344) GN=arnB"	4	223.67	153225.9479	33452.78309	54622.9028	23232.20429	40160.82825	38007.68587	580378.5841	817587.6416	215074.603	233830.0622	153225.9479	90505.4143985515	88959.9443254468	110697.756490581	47739.1935476452	34692.5093408818	204401.954613552	218478.410576994	159683.801923885	182313.078767711	121865.681149276	99828.850408014	41215.8514442635	211440.182595273	170998.440345798	4	4	2	9	8	0.819171151931869	0.33820720530645	1.73502647013703	1.40317141571907	0.790254673139539	0.0980120505868899	0.167758493421568	0.313208429725755	36.3926202522816	15.3973068179217	22.3831330697544	4.70750514147843	9.35757956462002
"tr|E1WAG9|E1WAG9_SALTS"	"Lipoprotein NlpD OS=Salmonella typhimurium (strain SL1344) GN=nlpD"	4	216.36	150202.0199	113684.1165	73475.61251	23837.00145	14379.2957	55946.60589	179062.0561	269495.117	154474.4186	129563.8604	150202.0199	307568.67213961	119663.841778978	113579.518716333	17092.6748877775	51066.7277683818	63063.3783993227	72015.3556934844	114690.726464015	101018.603272449	228885.346019805	116621.680247656	34079.7013280797	67539.3670464035	107854.664868232	16	10	1	10	13	0.509520081890977	0.148894203673182	0.295079471975281	0.471216994638442	0.583189721992787	0.0940344332675529	0.0940729754247136	0.19341018683821	48.6160555344705	3.68907915525629	70.4914721669578	9.37231740028097	8.96359098958331
"sp|P28230|CXB1_MOUSE"	"Gap junction beta-1 protein OS=Mus musculus GN=Gjb1 PE=1 SV=3"	3	198.54	39867.21237	4194.572149	17023.92714	939.7348089	12076.92596	10994.22607	98667.77629	78427.34532	610978.5754	544101.299	39867.21237	11348.278244848	27725.5058399215	4477.68682397959	14355.8470028571	10035.2673912804	34749.5357057725	20957.608554056	453625.767306012	424225.961576129	25607.745307424	16101.5963319505	12195.5571970688	27853.5721299143	438925.864441071	0	0	0	0	9	0.628778369147653	0.476244864616531	1.08770107619897	17.1403557467365	0.782040687684586	0.511024213076292	0.762625707468274	0.0351317163131174	78.7493450517138	102.093544857727	25.0510172896116	35.0129784758765	4.73629003923935
"sp|P24369|PPIB_MOUSE"	"Peptidyl-prolyl cis-trans isomerase B OS=Mus musculus GN=Ppib PE=2 SV=2"	4	197.51	115143.1424	55355.59695	43802.55128	15163.59841	103179.0187	174256.49	372120.1841	798202.798	286366.4438	392707.9101	115143.1424	149762.76346755	71337.7049449179	72252.1334333164	122648.943221817	159057.168797693	131055.995284776	213298.330052876	212614.980344316	306187.268964275	132452.952933775	71794.9191891171	140853.056009755	172177.162668826	259401.124654296	4	3	5	6	6	0.542040910367726	1.06341952285639	1.29991184684959	1.95843972451103	0.433916976243925	0.876819767988381	0.482615079579772	0.0942993584556732	18.4818596163825	0.900618863228365	18.2775609738197	33.7757410528329	25.5070597332595
"tr|E1WEM4|E1WEM4_SALTS"	"Isocitrate lyase OS=Salmonella typhimurium (strain SL1344) GN=aceA"	4	180.68	136101.7398	45614.15692	69888.95987	29795.25205	12103.35231	22486.3218	324593.6915	467882.7381	68449.52386	55749.5671	136101.7398	123407.614947267	113822.548057599	141969.634686197	14387.2600162928	20524.9783361403	114317.769151862	125029.136639655	50820.8782319337	43466.9311650558	129754.677373633	127896.091371898	17456.1191762166	119673.452895759	47143.9046984947	10	6	0	8	0	0.985676154113633	0.134531714228313	0.922305502337726	0.363331061760048	0.964991717486869	0.0665588460918518	0.516336357083486	0.0128502111880728	6.9177481276836	15.5618483819432	24.862469150017	6.32895634171876	11.030112742533
"tr|E1WEY2|E1WEY2_SALTS"	"Two-component response regulator OS=Salmonella typhimurium (strain SL1344) GN=basR"	4	288.48	234839.342	85160.56563	163217.1547	42303.61133	74865.31172	82835.62243	773921.9671	969939.2404	206110.9205	216226.2491	234839.342	230399.134864871	265818.699680491	201569.976194477	88992.4277447108	75610.3808776963	272565.472137318	259190.29693764	153028.64654583	168587.703449771	232619.238432436	233694.337937484	82301.4043112036	265877.884537479	160808.1749978	9	7	0	10	9	1.0046217136308	0.353803085530727	1.14297461520881	0.691293532217917	0.999137123466472	0.0665588460918518	0.258953645346383	0.0430845882598355	1.34971664264754	19.4402262632879	11.4974175289182	3.55715071966336	6.84163889416368
"tr|E1WDR3|E1WDR3_SALTS"	"DNA polymerase III beta-subunit OS=Salmonella typhimurium (strain SL1344) GN=dnaN"	3	174.63	120343.0092	17577.14185	172869.8988	31231.43404	25324.98554	32303.01935	267401.7211	454986.6338	221543.5249	234204.5889	120343.0092	47554.3844228588	281539.350427814	148812.813328251	30103.8210357471	29485.4257733993	94175.4846875092	121582.997991344	164486.703005333	182605.090475339	83948.6968114294	215176.081878033	29794.6234045732	107879.241339427	173545.896740336	10	7	0	11	11	2.56318549365184	0.354914662600417	1.28506153683066	2.06728517930618	0.571035765006696	0.198586719739684	0.539416661603569	0.211360483427879	61.3104576105251	43.6162949001489	1.46761876303035	17.9645669287067	7.38227459412415
"tr|E1W843|E1W843_SALTS"	"Carbonic anhydrase OS=Salmonella typhimurium (strain SL1344) GN=yadF"	4	179.15	145240.2221	52167.19747	90357.06865	42221.98829	37143.48817	31537.66117	476622.5099	605452.249	219108.0895	153216.429	145240.2221	141136.652586755	147157.316518788	201181.055397589	44152.4801167988	28786.8250772246	167860.385109577	161790.905722255	162678.495162159	119460.084071194	143188.437343378	174169.185958188	36469.6525970117	164825.645415916	141069.289616677	5	4	0	5	5	1.2163634801078	0.254696910404536	1.15111002308553	0.985200287355471	0.671161510386476	0.0665588460918518	0.238843681525453	0.903530220149878	2.02646378696572	21.9330140955142	29.7923289698308	2.60382419387317	21.6631356389258
"tr|E1WH09|E1WH09_SALTS"	"1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Salmonella typhimurium (strain SL1344) GN=hisA"	4	152.8	72232.49725	25896.4015	56722.97811	18876.41938	20014.95037	19081.89193	343130.9831	371240.6211	50115.6246	73618.54844	72232.49725	70061.8702749843	92380.1686833666	89943.1345324714	23791.7799805322	17417.4959319412	120846.367449742	99204.1179595345	37208.7329712201	57399.0533733275	71147.1837624922	91161.651607919	20604.6379562367	110025.242704638	47303.8931722738	4	9	0	6	0	1.2813107531036	0.289605812438344	1.54644550755419	0.664873726136322	0.511353944101361	0.0665588460918518	0.0837989322413346	0.191313948095501	2.15730963938615	1.8903160963919	21.8751694911663	13.9089730669702	30.1808403352036
"tr|E1W7E3|E1W7E3_SALTS"	"Curved DNA-binding protein OS=Salmonella typhimurium (strain SL1344) GN=cbpA"	4	226.61	121735.5966	39894.88996	93356.4741	22164.6165	71478.56443	68533.55829	303355.9113	558799.4152	159129.9522	139796.3977	121735.5966	107934.324582213	152042.207803647	105610.870556963	84966.599806905	62555.7977739542	106838.09312063	149324.184775263	118147.263381265	108996.727903716	114834.960591106	128826.539180305	73761.1987904296	128081.138947946	113571.995642491	4	2	0	7	6	1.1218407575287	0.642323543376931	1.11534970089819	0.989001912465381	0.830913701719345	0.232363171315477	0.669217047824335	0.938581853067746	8.49825957403906	25.485364766912	21.4839649425341	23.4556030355988	5.69718410868745
"sp|Q99JR1|SFXN1_MOUSE"	"Sideroflexin-1 OS=Mus musculus GN=Sfxn1 PE=1 SV=3"	3	224.28	57420.44547	19832.8987	73931.8014	31572.4404	45128.2974	221473.9989	679587.7054	660406.0595	107349.0964	80195.76092	57420.44547	53657.261063716	120406.800065265	150437.654369154	53644.0262298199	202156.184985348	239342.145145666	176475.840477009	79702.1666302722	62527.1872225697	55538.853266858	135422.227217209	127900.105607584	207908.992811338	71114.6769264209	5	3	8	8	0	2.43833315330658	2.30289424581811	3.74348731711039	1.28044914043729	0.299189870157897	0.476804295541483	0.031768737637231	0.230479558826501	4.79119221232969	15.6806021872949	82.1062297375148	21.3810810866104	17.0774092364803
"tr|E1WHQ0|E1WHQ0_SALTS"	"Probable Fe(2+)-trafficking protein OS=Salmonella typhimurium (strain SL1344) GN=yggX"	4	170.17	103490.6603	45503.19394	56475.71257	25917.59717	22283.92192	27969.1513	297591.809	439922.2197	127599.2417	113405.3968	103490.6603	123107.408221244	91977.4671141633	123493.226235987	26488.9074228566	25529.5743616339	104808.04961284	117557.436594158	94737.0435795282	88420.1408705008	113299.034260622	107735.346675075	26009.2408922452	111182.743103499	91578.5922250145	6	5	5	4	7	0.950893777499033	0.229562776611283	0.981321189797127	0.808291022272583	0.89364151905177	0.0665588460918518	0.916412886453682	0.206897653406485	12.2429423785122	20.6849540814993	2.60811499965475	8.10843278265686	4.87747696609477
